,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
187,1.0,4.93305431236776,4.03895239168596,1.65862695660094,-30.26,-50.04,-0.0664,5.3,1.05,0.3705,0.935,0.0,0.4376,4.3596,0.9198,0.3674,1.3492,0.0146,0.6196,4.4956,0.9198,10.5718518518519,10.5718518518519,0.0312499999999997,-0.0312499999999997,0.438293706350646,29.625,114.144,104.064,114.06807956,46,0,0.308145098233559,-0.465478604813265,0.465478604813265,0.308145098233559,1.75,2.5,2.875,16.5346115642732,10.0479296520268,2.17347806412951,-2.15418786955098,2.12314628541117,-2.20492129308701,5.71938546874695,-0.151462648273544,1.76817721530599,2.39271357787093,98.7016576673415,5.98312766312544,5.01516719367699,5.01516719367699,3.80453045264031,2.97119711930698,2.97119711930698,2.21077340173688,2.21077340173688,1.42816431253192,1.42816431253192,0.82239059522545,0.82239059522545,-0.53,72.4952658275456,5.6038688085676,2.15863381165889,0.997031797768491,48.833197775834,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,6.92373719969062,12.841643245852,0.0,12.5247880106743,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,19.7653804455426,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,5.91790604616139,19.7653804455426,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,11.8872113341132,6.60688196451292,12.841643245852,0.0,0.0,6.92373719969062,0.0,4.73686295380005,4.75115740740741,0.0,10.5718518518519,0.0,0.0,0.111111111111111,0.0,2.03347222222222,2.53240740740741,0.0,0.833333333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.9595,29.357,1,1,0,0,0,0,1,1,1,8,0.2,143.0,0,1.82230232948521,0.335878019853383,195.432195794514,1098.06621944352,0,1,-34.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
191,1.0,3.37871345473391,3.62732587298075,1.57018106947063,-41.98,-65.96,-0.0804,7.36,-0.08,0.6125,1.1359,0.2777,0.7619,5.1223,1.1018,0.5533,1.4753,0.3311,0.7327,5.1462,1.1018,10.7175,10.7175,0.221620370370371,0.221620370370371,0.514848061219276,29.0,127.187,114.083,127.099714036,52,0,0.219504636097141,-0.356096443231899,0.356096443231899,0.219504636097141,1.55555555555556,2.33333333333333,3.11111111111111,16.148849855955,10.0395901444052,2.10014574134757,-2.01155360332157,2.11096588794336,-2.20736613665537,5.75501608794992,-0.120327086455503,1.96564142560516,2.33835179957737,111.48377837619,6.69023444431199,5.81402568439968,5.81402568439968,4.2876937002347,3.55507777653583,3.55507777653583,2.78247501521881,2.78247501521881,1.82350455051297,1.82350455051297,1.06820771112506,1.06820771112506,-0.53,123.835409813125,6.58806375442739,2.85256664559404,2.0389280055172,55.6344568443318,5.31678860400633,0.0,0.0,5.90717972935151,0.0,0.0,4.79453718407182,0.0,0.0,0.0,6.92373719969062,18.7595492920134,12.9655780288386,0.0,4.79453718407182,5.90717972935151,0.0,5.31678860400633,5.91790604616139,26.1862020684687,6.54475640591258,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,12.4519361352641,4.79453718407182,5.91790604616139,26.1862020684687,0.0,0.0,0.0,0.0,29.1,0.0,4.79453718407182,0.0,5.90717972935151,0.0,31.725127320852,0.0,0.0,0.0,12.240525803697,0.0,0.0,0.0,10.7175,2.83597222222222,0.0,0.9475,0.0,2.92930555555556,3.06972222222222,0.0,0.857142857142857,9,1,2,0,1,1,0,0,0,1,1,2,0,0,1,1,1,0.9226,36.0247,1,1,0,0,0,0,0,0,0,9,0.18,192.0,0,2.09548695829352,0.388448340468159,219.861220268828,1235.32449687396,0,1,-16.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
192,1.0,4.90963313518676,4.04503282261467,1.76472402110547,-31.61,-52.46,-0.07,5.54,0.86,0.3017,1.1778,0.0,0.4488,4.1086,0.9198,0.3595,1.3573,0.0233,0.601,4.3404,0.9198,10.45125,10.45125,0.0381944444444442,-0.0381944444444442,0.438293706350646,29.625,114.144,104.064,114.06807956,46,0,0.305551610818954,-0.465656358531238,0.465656358531238,0.305551610818954,1.75,2.5,2.875,16.5337839659314,10.0319371888332,2.14770641387703,-2.15566606062515,2.12861549436469,-2.17762460368547,5.6967410309595,-0.148233327412443,1.6423714487439,2.33635608302901,98.7016576673415,5.98312766312544,5.01516719367699,5.01516719367699,3.7876937002347,2.9443236657693,2.9443236657693,2.31844117580677,2.31844117580677,1.38882849955132,1.38882849955132,0.819450913524609,0.819450913524609,-0.53,64.0524865010122,5.6038688085676,2.15863381165889,1.21871572430696,48.833197775834,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,6.92373719969062,12.3387276690874,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,5.91790604616139,19.7653804455426,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,5.91790604616139,19.7653804455426,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,18.9456096336003,6.4208216229260096,0.0,0.0,0.0,6.92373719969062,4.73686295380005,4.70930555555556,0.0,10.45125,0.0,0.0,0.5,0.0,1.64458333333333,2.69486111111111,0.0,0.833333333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.9595,29.357,1,1,0,0,0,0,1,1,1,8,0.2,142.0,0,1.85715839486979,0.463162480424638,195.432195794514,1098.06621944352,0,1,-46.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
193,1.0,2.00570932998891,1.81986485469658,0.836792667682077,-19.08,-33.71,-0.0491,3.34,1.42,0.1789,0.3356,0.0,0.3637,2.6437,0.7632,0.2599,0.5244,-0.0009,0.4424,2.8113,0.7632,5.05671296296296,5.05671296296296,0.824074074074074,0.824074074074074,0.427756076436328,34.5,86.134,76.054,86.07316494,36,0,0.049197849037732,-0.381161589296185,0.381161589296185,0.049197849037732,1.66666666666667,2.5,2.66666666666667,16.4791418051643,10.162638889505,2.07080155300892,-1.88716976196127,2.08502373127982,-1.87807045870152,4.55315923022885,0.188126513073562,1.86382639009082,2.18410556963607,37.2031034386966,4.40577739393582,4.10691890321313,4.10691890321313,2.89384685011735,2.47119711930698,2.47119711930698,1.96876180724788,1.96876180724788,1.15735690438409,1.15735690438409,0.652368927062183,0.652368927062183,-0.04,33.5488750216347,4.12778523489933,1.60565992865636,0.716242568370987,38.3067335613936,4.73686295380005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92373719969062,12.3387276690874,13.2137639290258,0.0,4.73686295380005,0.0,0.0,0.0,5.91790604616139,13.3445588226166,13.2137639290258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2137639290258,4.73686295380005,5.91790604616139,13.3445588226166,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,19.1316699751872,6.4208216229260096,0.0,0.0,6.92373719969062,4.73686295380005,5.05671296296296,0.0,0.0,0.0,0.0,0.824074074074074,0.0,1.26388888888889,4.18865740740741,0.0,1.0,6,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1.0428,24.6,0,0,0,0,0,0,0,1,0,7,0.12,79.0,0,1.62532466891521,0.399951305428419,146.574146845885,823.549664582643,0,1,-100.9,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
195,1.0,6.91149034117466,5.83538291557986,2.53276113092995,-99.9,-155.78,-0.19,17.51,3.6,2.2662,3.1558,0.0013,2.2669,14.7226,3.204,2.3138,2.9246,0.1099,1.9475,16.0778,3.204,12.2210730267071,12.2210730267071,0.054140228341617,-0.545127411776145,0.453911729319698,20.9375,440.448,416.256,440.147117728,168,0,0.337630147324455,-0.461674592129595,0.461674592129595,0.337630147324455,0.46875,0.65625,0.84375,16.5531750808894,10.1188677297069,2.17025934524705,-2.14266748211219,2.12335713631922,-2.19771171644967,5.93837486232568,0.026159758575201,2.81941927109976,1.73831985821906,818.563732821517,23.087211190881,17.8679161403534,17.8679161403534,15.3294075958929,10.2181218105612,10.2181218105612,7.75889081954168,7.75889081954168,4.70839131628293,4.70839131628293,2.78613019104886,2.78613019104886,-3.68,12960306.5053914,22.9930320730154,10.5672296768522,6.16421555424628,184.962240862994,18.9474518152002,0.0,0.0,0.0,0.0,23.8772211518074,0.0,19.1781487362873,0.0,0.0,13.8474743993812,48.5309365476929,11.8358120923228,48.6813338248397,38.1256005514875,23.8772211518074,0.0,0.0,11.8358120923228,13.8474743993812,26.4275278580517,70.7847425144809,0.0,0.0,0.0,0.0,0.0,0.0,50.3047490098591,18.9474518152002,11.8358120923228,55.2794291024565,48.5309365476929,0.0,0.0,0.0,105.2,23.8772211518074,19.1781487362873,0.0,60.5171459171624,0.0,0.0,48.5309365476929,13.8474743993812,0.0,0.0,18.9474518152002,21.0363183031094,0.0,48.8842921068286,0.0,1.14169096135546,-2.64115772253815,11.8102284266426,0.0,3.76862792460209,0.0,0.333333333333333,32,0,8,0,4,4,2,0,2,8,0,8,0,0,0,0,6,3.2998,112.342,4,4,0,0,2,0,4,4,0,24,0.29,4699.0,0,4.26430752774412,0.201249807466241,781.728783178055,4392.2648777741,4,2,10.1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
196,1.0,1.32569383406635,1.09175756043856,0.749636815512009,-20.2,-37.19,-0.057,3.54,0.47,0.2464,0.6468,0.0,0.5156,2.4855,0.681,0.2491,0.6057,-0.002,0.6316,2.3963,0.681,4.93055555555556,4.93055555555556,0.324074074074074,0.324074074074074,0.425880212507889,34.5,88.106,80.042,88.052429496,36,0,0.146818407921254,-0.352729564253396,0.352729564253396,0.146818407921254,1.66666666666667,2.5,2.66666666666667,16.7058505854583,10.4577132946952,2.06965256665306,-1.90316783251888,1.98336741389204,-1.99650413930277,4.47476400505552,0.0514166147210207,1.86382639009082,2.18410556963607,38.8127439131334,4.40577739393582,3.80806041249045,3.80806041249045,2.89384685011735,2.08732622383344,2.08732622383344,1.46592582628907,1.46592582628907,0.788451690550137,0.788451690550137,0.426455124104079,0.426455124104079,-0.08,33.5488750216347,4.08891891891892,1.57879247552541,0.697974539744061,37.055336676503906,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92373719969062,0.0,12.7108483522612,9.4737259076001,0.0,0.0,0.0,0.0,13.0277035874389,13.3998242706127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.503790658361,9.4737259076001,0.0,6.92373719969062,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,12.8969086938481,6.60688196451292,0.0,0.0,6.92373719969062,0.0,9.4737259076001,9.7650462962963,0.0,0.0,0.0,0.0,0.0,0.0,0.324074074074074,3.24421296296296,0.0,1.0,6,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.3792,21.366,0,0,0,0,0,0,0,2,0,7,0.12,79.0,0,1.56166408178135,0.390333637625631,146.574146845885,823.549664582643,0,1,-53.2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
198,1.0,0.0517515662844607,0.032871366472233,0.0170366307411503,-38.38,-67.12,-0.0964,6.73,0.37,0.566,1.0926,0.0,1.0126,4.3705,0.9942,0.4627,1.4162,0.0366,0.7215,4.2204,0.9942,10.6506018518519,10.6506018518519,0.479537037037036,-0.746574074074075,0.44398578954674,33.0,144.126,136.062,144.042258736,56,0,0.347495755397119,-0.447914970302287,0.447914970302287,0.347495755397119,1.0,1.3,1.6,16.6448100153674,10.2993864916174,2.31526514154497,-2.21903552210829,2.07984678437793,-2.40411872960767,5.863252660742609,-0.191316406393369,1.84112707512171,2.6314357378173,154.586629740041,7.7236146391316,5.7876937002347,5.7876937002347,4.60906090528062,3.01995190928764,3.01995190928764,2.15823049822939,2.15823049822939,1.24971580946707,1.24971580946707,0.636325076437786,0.636325076437786,-1.06,156.495801385346,7.05185682326622,2.2838674275995,1.09706198287124,58.1082651053846,9.4737259076001,0.0,12.2079327754966,0.0,0.0,11.9386105759037,0.0,9.58907436814364,0.0,0.0,0.0,13.8474743993812,0.0,0.0,19.0628002757437,11.9386105759037,0.0,0.0,0.0,26.0554071748779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1465433514003,19.0628002757437,0.0,13.8474743993812,0.0,0.0,0.0,0.0,52.6,24.1465433514003,9.58907436814364,0.0,0.0,0.0,0.0,13.8474743993812,0.0,0.0,9.4737259076001,0.0,9.19444444444445,0.0,21.3012037037037,0.0,0.0,-0.959074074074073,0.0,-1.49314814814815,2.95657407407407,0.0,0.666666666666667,10,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.1366,31.108,2,2,0,0,0,0,2,2,2,8,0.33,216.0,0,2.067957644964,0.350631140307405,244.290244743142,1372.58277430441,0,2,31.3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
199,1.0,0.0484477805665648,0.0079624779124627,0.0229946350789271,-38.38,-67.12,-0.0964,6.73,0.37,0.566,1.0926,0.0,1.0126,4.3705,0.9942,0.4627,1.4162,0.0366,0.7215,4.2204,0.9942,10.6506018518519,10.6506018518519,0.479537037037036,-0.746574074074075,0.44398578954674,33.0,144.126,136.062,144.042258736,56,0,0.347495755397119,-0.447914970302287,0.447914970302287,0.347495755397119,1.0,1.3,1.6,16.6448100153674,10.2993864916174,2.31526514154497,-2.21903552210829,2.07984678437793,-2.40411872960767,5.863252660742609,-0.191316406393369,1.84112707512171,2.6314357378173,154.586629740041,7.7236146391316,5.7876937002347,5.7876937002347,4.60906090528062,3.01995190928764,3.01995190928764,2.15823049822939,2.15823049822939,1.24971580946707,1.24971580946707,0.636325076437786,0.636325076437786,-1.06,156.495801385346,7.05185682326622,2.2838674275995,1.09706198287124,58.1082651053846,9.4737259076001,0.0,12.2079327754966,0.0,0.0,11.9386105759037,0.0,9.58907436814364,0.0,0.0,0.0,13.8474743993812,0.0,0.0,19.0628002757437,11.9386105759037,0.0,0.0,0.0,26.0554071748779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1465433514003,19.0628002757437,0.0,13.8474743993812,0.0,0.0,0.0,0.0,52.6,24.1465433514003,9.58907436814364,0.0,0.0,0.0,0.0,13.8474743993812,0.0,0.0,9.4737259076001,0.0,9.19444444444445,0.0,21.3012037037037,0.0,0.0,-0.959074074074073,0.0,-1.49314814814815,2.95657407407407,0.0,0.666666666666667,10,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.1366,31.108,2,2,0,0,0,0,2,2,2,8,0.33,216.0,0,2.10973443359069,0.207311797784255,244.290244743142,1372.58277430441,0,2,-13.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
201,1.0,3.67155699888438,2.73475158506295,1.1780928637384,-31.31,-57.41,-0.0876,5.49,-0.14,0.2789,1.3216,0.0,0.6599,3.7775,0.8376,0.4082,1.536,0.0116,0.7299,4.0329,0.8376,10.37125,10.37125,0.163194444444444,-0.336805555555556,0.426730534919677,29.625,116.116,108.052,116.047344116,46,0,0.309925731243545,-0.435991730755005,0.435991730755005,0.309925731243545,1.75,2.5,2.875,16.7065061393051,10.4217411037932,2.14452228125452,-2.17658938252508,2.03119900918788,-2.25236424456801,5.69453679821469,-0.191709614541199,1.6423714487439,2.33635608302901,99.8469046950681,5.98312766312544,4.71630870295431,4.71630870295431,3.7876937002347,2.59923160563261,2.59923160563261,1.67827997568047,1.67827997568047,0.956154904852328,0.956154904852328,0.586277208704057,0.586277208704057,-0.57,64.0524865010122,5.56458950201884,2.13200022715797,1.1983505969644,47.5818008909443,9.4737259076001,0.0,6.29002672933521,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,6.92373719969062,0.0,13.0277035874389,14.2682630916719,5.96930528795185,0.0,0.0,0.0,19.6345855519518,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8662139818,14.2682630916719,0.0,13.3445588226166,0.0,0.0,0.0,0.0,35.53,0.0,4.79453718407182,0.0,12.2593320172871,13.0277035874389,0.0,0.0,6.92373719969062,0.0,4.73686295380005,4.73686295380005,9.53013888888889,0.0,10.37125,0.0,0.0,-0.163194444444444,0.0,0.0563888888888886,2.20541666666667,0.0,0.8,8,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,0.2959,26.123,1,1,0,0,0,0,1,2,1,8,0.2,146.0,0,1.85247091773492,0.385103412341547,195.432195794514,1098.06621944352,0,1,-52.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
205,1.0,3.72591234622052,3.28352106920821,1.2064619850946,-32.8,-56.85,-0.0807,5.75,-0.13,0.367,0.8195,0.0,0.828,3.4722,0.8376,0.4056,1.5366,0.0166,0.7102,3.9195,0.8376,10.4468518518519,10.4468518518519,0.253472222222222,-0.357638888888889,0.416057708306348,29.625,116.116,108.052,116.047344116,46,0,0.334537755768575,-0.461321096837521,0.461321096837521,0.334537755768575,1.625,2.375,2.75,16.609123687408,10.3803304740851,2.18030006485409,-2.16704677886836,1.9904782886713,-2.30880207408833,5.74063199815389,-0.168642346583577,1.76817721530599,2.39271357787093,99.8469046950681,5.98312766312544,4.71630870295431,4.71630870295431,3.80453045264031,2.58732622383344,2.58732622383344,1.68051664334487,1.68051664334487,1.02743273983972,1.02743273983972,0.552543522110617,0.552543522110617,-0.57,72.4952658275456,5.56458950201884,2.13200022715797,0.979577193158241,47.5818008909443,9.4737259076001,6.60688196451292,6.1039663877483,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,0.0,6.92373719969062,0.0,6.60688196451292,14.2682630916719,5.96930528795185,0.0,0.0,0.0,13.0277035874389,13.2137639290258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.287035604726,14.2682630916719,0.0,6.92373719969062,0.0,0.0,0.0,0.0,35.53,0.0,4.79453718407182,0.0,12.0732716757002,13.2137639290258,0.0,0.0,6.92373719969062,0.0,4.73686295380005,4.73686295380005,9.54166666666667,0.0,10.4468518518519,0.0,0.0,-0.253472222222222,0.0,-0.357638888888889,2.62259259259259,0.0,0.8,8,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.0517,26.373,1,1,0,0,0,0,1,2,1,8,0.2,143.0,0,1.79528074171779,0.356693138790064,195.432195794514,1098.06621944352,0,1,-39.2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
206,1.0,1.33453278413664,1.08555465753246,0.842729254847723,-21.43,-39.82,-0.0617,3.76,0.77,0.2893,0.7508,0.0,0.4409,2.9867,0.8219,0.21,0.57,0.0022,0.6605,2.743,0.8219,5.04282407407407,5.04282407407407,0.291666666666666,0.291666666666666,0.449423452164935,42.0,102.133,92.053,102.06807956,42,0,0.147197485187049,-0.34978598843716,0.34978598843716,0.147197485187049,1.14285714285714,1.57142857142857,1.71428571428571,16.7130794835288,10.264999700589,2.18410042004335,-2.01853913411854,2.09156971628217,-2.12893158698668,4.6155998536813,0.0432505782985335,1.90539993110043,2.3252967198776,55.1004940059281,5.27602088193889,4.67830390049353,4.67830390049353,3.30453045264031,2.53678866169324,2.53678866169324,1.8614211779647,1.8614211779647,1.32292060241596,1.32292060241596,0.524951403547426,0.524951403547426,-0.08,49.5403982086113,5.0645086705202305,1.80103521084277,0.924422476586889,43.4202787909005,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8474743993812,0.0,12.2079327754966,9.4737259076001,0.0,0.0,0.0,0.0,26.0554071748779,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0008750815964,9.4737259076001,0.0,13.8474743993812,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,19.0008750815964,0.0,0.0,0.0,13.8474743993812,0.0,9.4737259076001,10.0856481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,4.49768518518519,0.0,1.0,7,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.7677,25.961,0,0,0,0,0,0,0,2,0,7,0.22,102.0,0,1.72673446255784,0.346723000712161,171.0031713202,960.807942013083,0,2,-55.3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
208,1.0,3.40569788017031,3.21116838021007,1.21914612912392,-36.35,-58.06,-0.0729,6.37,1.93,0.9433,0.8794,0.0,0.6187,4.2329,1.0472,1.0738,1.1607,-0.0015,0.6769,5.2826,1.0472,10.7362037037037,10.7362037037037,0.244212962962963,0.244212962962963,0.516410397322592,30.625,148.252,140.188,148.001656876,46,0,0.201143110609129,-0.285965842272001,0.285965842272001,0.201143110609129,1.625,2.375,2.75,32.1727155330011,10.5341438475859,2.17154536176236,-2.13184062140384,2.23938107226659,-2.15448151711023,8.17855500389802,-0.109853803233715,1.76817721530599,2.39271357787093,102.601792197232,5.98312766312544,4.71630870295431,6.34930186480976,3.80453045264031,2.58732622383344,4.62167957346759,1.68051664334487,4.22849740044947,1.02743273983972,3.63527109371847,0.552543522110617,2.60455399139053,0.37,72.4952658275456,6.4894743130227,2.78092220437822,1.42091164778858,57.600930482661,0.0,0.0,0.0,5.11527693018572,0.0,0.0,4.79453718407182,0.0,0.0,11.7618849493911,11.7618849493911,6.92373719969062,11.5057072134936,5.24993802998217,4.79453718407182,28.639046828968,0.0,0.0,0.0,12.1736752296728,11.5057072134936,0.0,0.0,0.0,0.0,0.0,0.0,23.5237698987822,21.8709221736615,4.79453718407182,0.0,6.92373719969062,0.0,0.0,0.0,0.0,17.07,0.0,4.79453718407182,0.0,5.24993802998217,5.11527693018572,11.5057072134936,11.7618849493911,11.7618849493911,6.92373719969062,0.0,0.0,0.0,3.22222222222222,10.7362037037037,0.592592592592593,0.0,2.14425925925926,0.0,0.0,1.97138888888889,0.0,0.8,8,0,1,0,1,1,0,0,0,3,0,3,0,0,1,1,1,1.3815,39.385,1,1,0,0,0,0,0,0,0,8,0.2,143.0,0,1.91166710623952,0.362717392303806,195.432195794514,1098.06621944352,0,1,-39.9,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
