,SOLV_PARAM_s_g,SOLV_PARAM_b_g,SOLV_PARAM_e_g,SOLV_PARAM_l_g,SOLV_PARAM_a_g,SOLV_PARAM_c_g,SOLV_PARAM_visc at 298 K (cP),SOLV_PARAM_dielectric constant,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
130,1.72,0.58,-0.69,0.97,0.35,0.19,0.18,10.0,0.0,1.13965336867789,1.06926371922708,0.451150381511303,0.0,0.0,0.0,0.0,0.0,0.2035,0.5427,0.0,0.5902,1.9843,0.5401,0.2964,0.6291,0.0013,0.5902,1.9666,0.5401,4.72222222222222,4.72222222222222,0.5,0.5,0.402085848686146,24.0,74.079,68.031,74.036779432,30,0,0.146439432419103,-0.353035350574971,0.353035350574971,0.146439432419103,1.0,1.6,1.8,16.6986094384975,10.8183236748121,1.9337160677128,-1.75645618030273,1.85400596464122,-1.78516523995288,4.28405099282409,0.0691931663295815,1.7604950297662,2.08333333333333,16.4643934467102,3.53553390593274,2.93781692448737,2.93781692448737,2.5,1.65470053837925,1.65470053837925,0.934347711125484,0.934347711125484,0.538675134594813,0.538675134594813,0.294627825494395,0.294627825494395,-0.08,22.8864353869606,3.12325203252033,1.38077070526803,0.596977989292088,30.6903945621073,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2137639290258,9.4737259076001,0.0,0.0,0.0,0.0,0.0,20.0067062351257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0067062351257,9.4737259076001,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.79294230609983,13.2137639290258,0.0,0.0,0.0,0.0,9.4737259076001,9.44444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05555555555556,0.0,1.0,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.0092999999999999,16.771,0,0,0,0,0,0,0,2,0,7,0.0,56.0,0,1.29897592632554,0.440328134402061,122.145122371571,686.291387152202,0,0,-94.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
131,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.0,1.13965336867789,1.06926371922708,0.451150381511303,-18.3,-33.05,-0.0495,3.21,2.23,0.2035,0.5427,0.0,0.5902,1.9843,0.5401,0.2964,0.6291,0.0013,0.5902,1.9666,0.5401,4.72222222222222,4.72222222222222,0.5,0.5,0.402085848686146,24.0,74.079,68.031,74.036779432,30,0,0.146439432419103,-0.353035350574971,0.353035350574971,0.146439432419103,1.0,1.6,1.8,16.6986094384975,10.8183236748121,1.9337160677128,-1.75645618030273,1.85400596464122,-1.78516523995288,4.28405099282409,0.0691931663295815,1.7604950297662,2.08333333333333,16.4643934467102,3.53553390593274,2.93781692448737,2.93781692448737,2.5,1.65470053837925,1.65470053837925,0.934347711125484,0.934347711125484,0.538675134594813,0.538675134594813,0.294627825494395,0.294627825494395,-0.08,22.8864353869606,3.12325203252033,1.38077070526803,0.596977989292088,30.6903945621073,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2137639290258,9.4737259076001,0.0,0.0,0.0,0.0,0.0,20.0067062351257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0067062351257,9.4737259076001,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.79294230609983,13.2137639290258,0.0,0.0,0.0,0.0,9.4737259076001,9.44444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05555555555556,0.0,1.0,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.0092999999999999,16.771,0,0,0,0,0,0,0,2,0,7,0.0,56.0,0,1.29897575933211,0.440327987831209,122.145122371571,686.291387152202,0,0,-78.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
132,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.0,1.13965336867789,1.06926371922708,0.451150381511303,0.0,0.0,0.0,0.0,0.0,0.2035,0.5427,0.0,0.5902,1.9843,0.5401,0.2964,0.6291,0.0013,0.5902,1.9666,0.5401,4.72222222222222,4.72222222222222,0.5,0.5,0.402085848686146,24.0,74.079,68.031,74.036779432,30,0,0.146439432419103,-0.353035350574971,0.353035350574971,0.146439432419103,1.0,1.6,1.8,16.6986094384975,10.8183236748121,1.9337160677128,-1.75645618030273,1.85400596464122,-1.78516523995288,4.28405099282409,0.0691931663295815,1.7604950297662,2.08333333333333,16.4643934467102,3.53553390593274,2.93781692448737,2.93781692448737,2.5,1.65470053837925,1.65470053837925,0.934347711125484,0.934347711125484,0.538675134594813,0.538675134594813,0.294627825494395,0.294627825494395,-0.08,22.8864353869606,3.12325203252033,1.38077070526803,0.596977989292088,30.6903945621073,9.4737259076001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2137639290258,9.4737259076001,0.0,0.0,0.0,0.0,0.0,20.0067062351257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0067062351257,9.4737259076001,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.79294230609983,13.2137639290258,0.0,0.0,0.0,0.0,9.4737259076001,9.44444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05555555555556,0.0,1.0,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.0092999999999999,16.771,0,0,0,0,0,0,0,2,0,7,0.0,56.0,0,1.29897576401036,0.440328083501467,122.145122371571,686.291387152202,0,0,-22.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
135,1.07,0.17,-0.33,1.01,0.57,0.12,0.6,2.3,0.0,2.3942880526102,2.45209459763512,0.739588598032347,-18.72,-33.85,-0.0508,3.28,2.64,0.2186,0.6224,0.0,0.8725,3.2434,0.8806,0.3924,0.871,0.0036,0.9558,3.5716,0.8806,5.02444444444445,5.02444444444445,0.42,0.42,0.44806183015407,24.0,118.132,108.052,118.06299418,48,0,0.146439390252791,-0.376663643521108,0.376663643521108,0.146439390252791,0.625,1.125,1.75,16.6764892158858,10.68993582986,1.9380451701412,-2.09569626425207,1.85366909831081,-2.15332096477101,4.32367901809448,-0.108164219352833,1.61544060971307,2.0,31.6354720233997,5.65685424949238,4.76027877732433,4.76027877732433,4.0,2.73205080756888,2.73205080756888,1.54672014682128,1.54672014682128,0.910683602522959,0.910683602522959,0.514541028308118,0.514541028308118,-0.12,72.6948274370881,6.00690355329949,3.83081037903579,2.25509340616867,48.5338240204074,14.2105888614001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4275278580517,14.2105888614001,0.0,0.0,0.0,0.0,0.0,33.2204701641515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2204701641515,14.2105888614001,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,33.2204701641515,0.0,0.0,0.0,0.0,0.0,14.2105888614001,14.8788888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12111111111111,0.0,1.0,8,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,0.0073,27.59,0,0,0,0,0,0,0,3,0,10,0.0,165.0,0,1.78383837404279,0.285009166629853,195.432195794514,1098.06621944352,0,0,-39.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
136,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.0,2.3942880526102,2.45209459763512,0.739588598032347,0.0,0.0,0.0,0.0,0.0,0.2186,0.6224,0.0,0.8725,3.2434,0.8806,0.3924,0.871,0.0036,0.9558,3.5716,0.8806,5.02444444444445,5.02444444444445,0.42,0.42,0.44806183015407,24.0,118.132,108.052,118.06299418,48,0,0.146439390252791,-0.376663643521108,0.376663643521108,0.146439390252791,0.625,1.125,1.75,16.6764892158858,10.68993582986,1.9380451701412,-2.09569626425207,1.85366909831081,-2.15332096477101,4.32367901809448,-0.108164219352833,1.61544060971307,2.0,31.6354720233997,5.65685424949238,4.76027877732433,4.76027877732433,4.0,2.73205080756888,2.73205080756888,1.54672014682128,1.54672014682128,0.910683602522959,0.910683602522959,0.514541028308118,0.514541028308118,-0.12,72.6948274370881,6.00690355329949,3.83081037903579,2.25509340616867,48.5338240204074,14.2105888614001,6.79294230609983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4275278580517,14.2105888614001,0.0,0.0,0.0,0.0,0.0,33.2204701641515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2204701641515,14.2105888614001,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,33.2204701641515,0.0,0.0,0.0,0.0,0.0,14.2105888614001,14.8788888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12111111111111,0.0,1.0,8,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,0.0073,27.59,0,0,0,0,0,0,0,3,0,10,0.0,165.0,0,1.75871123612793,0.310439149897536,195.432195794514,1098.06621944352,0,0,-13.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
142,1.82442,0.34095,-0.50577,0.92031,0.82692,0.06113,0.7713,10.36,0.0,2.94847032823537,2.91529834593263,0.994681726160048,-21.08,-34.85,-0.0462,3.69,2.38,0.2344,0.5786,0.0,0.6144,1.8897,0.5988,0.2425,0.8051,0.0137,0.6027,2.2979,0.5988,4.625,4.625,0.375,0.375,0.416158159631609,24.0,90.078,84.03,90.031694052,36,0,0.151959595578776,-0.329194430310302,0.329194430310302,0.151959595578776,0.666666666666667,1.0,1.16666666666667,16.8318959272865,11.1821040727135,1.92879278880997,-2.1020276235415,1.86818985587921,-2.1360898558792,4.08884616612895,-0.246846166128953,1.71997309402198,2.0,21.5097750043269,4.24264068711929,3.34606521495123,3.34606521495123,3.0,1.73205080756888,1.73205080756888,0.965925826289068,0.965925826289068,0.5,0.5,0.278838767912603,0.278838767912603,-0.12,34.3994618804395,4.05006802721089,2.12485168216947,0.930812161599334,35.8039397916142,14.2105888614001,0.0,20.3788269182995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2105888614001,0.0,0.0,0.0,0.0,0.0,20.3788269182995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3788269182995,14.2105888614001,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,20.3788269182995,0.0,0.0,0.0,0.0,14.2105888614001,0.0,13.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,1.0,6,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.0776999999999999,17.856,0,0,0,0,0,0,0,3,0,8,0.0,84.0,0,1.41876115448981,0.359777100605517,146.574146845885,823.549664582643,0,0,-41.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
143,1.85,0.29,-0.23,0.89,1.36,-0.19,1.91,34.82,0.0,2.94847032823537,2.91529834593263,0.994681726160048,-33.77,-56.16,-0.0751,5.92,2.81,0.2344,0.5786,0.0,0.6144,1.8897,0.5988,0.2425,0.8051,0.0137,0.6027,2.2979,0.5988,4.625,4.625,0.375,0.375,0.416158159631609,24.0,90.078,84.03,90.031694052,36,0,0.151959595578776,-0.329194430310302,0.329194430310302,0.151959595578776,0.666666666666667,1.0,1.16666666666667,16.8318959272865,11.1821040727135,1.92879278880997,-2.1020276235415,1.86818985587921,-2.1360898558792,4.08884616612895,-0.246846166128953,1.71997309402198,2.0,21.5097750043269,4.24264068711929,3.34606521495123,3.34606521495123,3.0,1.73205080756888,1.73205080756888,0.965925826289068,0.965925826289068,0.5,0.5,0.278838767912603,0.278838767912603,-0.12,34.3994618804395,4.05006802721089,2.12485168216947,0.930812161599334,35.8039397916142,14.2105888614001,0.0,20.3788269182995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2105888614001,0.0,0.0,0.0,0.0,0.0,20.3788269182995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3788269182995,14.2105888614001,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,20.3788269182995,0.0,0.0,0.0,0.0,14.2105888614001,0.0,13.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,1.0,6,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.0776999999999999,17.856,0,0,0,0,0,0,0,3,0,8,0.0,84.0,0,1.41876100759489,0.367957478433124,146.574146845885,823.549664582643,0,0,-42.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
147,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.075,1.6361637751152,1.8368148046582,0.808352852437468,0.0,0.0,0.0,0.0,0.0,0.6939,0.7581,0.0,0.5777,5.7577,1.3748,0.5597,0.7444,0.0086,0.6498,5.0967,1.3748,6.21527777777778,6.21527777777778,0.336736111111111,-1.52117283950617,0.485140966677833,23.9230769230769,198.382,176.206,198.143991854,76,0,0.19234289221055,-0.410552811502175,0.410552811502175,0.19234289221055,1.30769230769231,1.92307692307692,2.30769230769231,28.3517399727374,10.2491379465444,2.38351180655812,-2.37629029472581,2.37844619893284,-2.4266223011465,6.73687312538709,0.224166331472472,2.35489240368411,2.55439426390843,200.62604350512,10.1128841751224,9.55451266040584,10.5545126604058,5.82829826198486,5.17298965322184,8.0812379436857,5.42211580314274,10.1784387896979,3.22077283572511,7.72515035256432,1.25814491977893,2.56499043608836,-0.0831168831168831,673.499227453655,10.9943011743937,3.58028213383302,2.67866948102855,83.3110989898744,4.42600502611925,0.0,8.31739325269954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9232518127396,30.9739305766014,0.0,6.1039663877483,4.42600502611925,8.31739325269954,0.0,0.0,0.0,57.8491085634216,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,14.4213596404478,4.42600502611925,0.0,33.6128548449239,12.1520402136678,18.1322873307494,0.0,0.0,9.23,8.31739325269954,0.0,0.0,0.0,11.1422310111355,0.0,12.841643245852,0.0,0.0,46.0172745201018,4.42600502611925,6.21527777777778,0.0,0.0,0.336736111111111,0.0,0.0,0.0,7.24100040942303,11.505936318972,-1.52117283950617,0.818181818181818,13,0,1,1,0,1,0,0,0,1,0,2,2,0,0,0,1,3.7268,60.444,0,0,0,1,0,0,0,0,0,7,0.53,386.0,0,2.76735292336129,0.52114094842574,317.577318166085,1784.35760659573,0,1,-30.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
148,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.061,1.6361637751152,1.63290815828302,0.808352852437468,-16.36,-33.37,-0.0571,2.87,0.29,0.6939,0.7581,0.0,0.5777,5.7577,1.3748,0.5597,0.7444,0.0086,0.6498,5.0967,1.3748,6.23958333333333,6.23958333333333,0.342847222222222,-1.50992283950617,0.485140966677833,19.7692307692308,198.382,176.206,198.143991854,76,0,0.191948856795285,-0.41331580352658,0.41331580352658,0.191948856795285,1.15384615384615,1.61538461538462,2.0,28.3517399900918,10.2489711074012,2.38500589294772,-2.3798545595258,2.38009365371459,-2.42911723297608,6.73670516044272,0.193788463743568,2.35489240368411,2.510711595965,192.62604350512,10.1128841751224,9.55451266040584,10.5545126604058,5.82829826198486,5.15615290081623,8.0644011912801,5.4429790027878,10.199301989343,3.23209632671474,7.76705774673266,1.28190474226404,2.66124155592052,-0.0831168831168831,673.499227453655,10.9943011743937,3.58028213383302,2.67866948102855,83.3110989898744,4.42600502611925,0.0,8.31739325269954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9232518127396,30.9739305766014,0.0,6.1039663877483,4.42600502611925,8.31739325269954,0.0,0.0,0.0,57.8491085634216,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,14.4213596404478,4.42600502611925,0.0,33.6128548449239,12.1520402136678,18.1322873307494,0.0,0.0,9.23,8.31739325269954,0.0,0.0,0.0,11.1422310111355,12.841643245852,0.0,0.0,0.0,46.0172745201018,4.42600502611925,6.23958333333333,0.0,0.0,0.342847222222222,0.0,0.0,0.0,7.176057098765431,11.529212962963,-1.50992283950617,0.818181818181818,13,0,1,1,0,1,0,0,0,1,0,2,2,0,0,0,1,3.7268,60.444,0,0,0,0,0,0,0,0,0,7,0.53,378.0,0,2.77485892431245,0.452302275344512,317.577318166085,1784.35760659573,0,0,-58.5,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
149,1.515,0.465,-0.595,0.985,0.41,0.16,0.445,7.25,0.0,4.61324217403852,5.43643929969724,1.5108223990079,-16.59,-28.94,-0.0414,2.91,1.93,0.8761,1.3195,0.0,1.2675,7.0167,1.6538,1.0185,1.3288,-0.0304,1.1416,7.2413,1.6538,11.738587962963,11.738587962963,0.108434429327287,-0.490964663643235,0.633218922259346,29.8,229.301,214.181,229.07726434,84,0,0.410472377633537,-0.443673287016278,0.443673287016278,0.410472377633537,1.53333333333333,2.2,2.66666666666667,32.1667135259677,10.1767266640064,2.47795931196488,-2.28526655518848,2.38783841576925,-2.43829948453545,8.14364484001655,-0.114285807981526,2.57588544510021,2.01064909117757,310.27958672275,11.2151784706943,9.14912085810776,9.96561743903548,6.86599196221957,5.06777644605555,5.94742925731045,4.9430989552231,6.24783680934746,2.44560846662836,3.62484681855006,1.87140414045353,3.09413925366036,-0.71,2557.85424698451,10.796107985958,3.40230871107506,2.11663985752772,93.3316008755036,4.73686295380005,11.6428916401316,0.0,5.11527693018572,0.0,6.09324007093842,9.6944469149223,4.79453718407182,0.0,0.0,11.7618849493911,27.1920332219979,11.7946944358948,0.0,14.3259373219437,22.9704019505153,0.0,4.89990973085048,0.0,44.0848628921117,6.54475640591258,0.0,0.0,0.0,0.0,4.79453718407182,0.0,11.7618849493911,39.546012808001,9.53140013787187,0.0,27.1920332219979,0.0,0.0,0.0,0.0,46.61,5.60105081098369,9.58907436814364,0.0,22.5002958602543,6.54475640591258,6.4208216229260096,11.7618849493911,4.89990973085048,20.7712115990719,0.0,4.73686295380005,5.24810185185185,1.3660830026455,24.7325552721088,0.395488473167045,-0.490964663643235,0.0,-0.24087962962963,0.43665627362056,6.1362927532124,0.0,0.8,15,0,4,0,2,2,0,0,0,4,0,5,0,0,2,2,2,1.6378,57.731,2,2,0,0,0,2,0,1,0,7,0.59,514.0,0,2.86688146071451,0.340469522254641,366.435367114714,2058.87416145661,2,2,-40.4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
150,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.0,2.43562201547349,2.50082403968365,0.944622668307621,-17.9,-32.89,-0.0503,3.14,0.56,0.2519,0.7302,0.0,0.4993,2.657,0.8103,0.3189,0.8206,-0.0031,0.4315,2.9908,0.8103,9.69444444444445,9.69444444444445,0.666666666666667,-0.666666666666667,0.36274874691847,11.1666666666667,106.552,99.496,106.018542524,36,0,0.139841423770024,-0.301437583411484,0.301437583411484,0.139841423770024,1.66666666666667,1.83333333333333,1.83333333333333,35.4958249405577,10.2451855574525,2.07794843651423,-1.99734730061069,2.05420388302935,-2.09562267676297,6.30390991165919,-0.108864354847003,1.35164411515339,3.44599121351884,53.0586500259616,5.20710678118655,3.86356303266272,4.61949197868117,2.56066017177982,1.71335963149494,2.09132410450417,1.68227481751461,2.65642165376905,0.280245800714253,0.369332881351728,0.0,0.0,-0.04,12.1647970363805,5.96,1.60565992865636,3.96,42.2988656979448,4.79453718407182,6.28616052312955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6009398902325,0.0,13.8474743993812,0.0,4.87417229144111,4.79453718407182,17.8871004133621,0.0,0.0,0.0,18.7216466908224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6009398902325,11.1603328145707,4.79453718407182,0.0,13.8474743993812,0.0,0.0,0.0,0.0,17.07,4.87417229144111,4.79453718407182,0.0,0.0,6.28616052312955,0.0,0.0,13.8474743993812,0.0,0.0,11.6009398902325,0.0,5.34953703703704,9.02777777777778,0.0,0.0,0.0,0.0,0.702932098765432,3.28086419753086,0.0,0.75,6,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1.2027,25.996,1,1,1,0,0,0,0,0,0,4,0.5,63.0,0,1.71637572077451,0.569640968756173,146.574146845885,823.549664582643,0,1,-90.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
